date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,impl_volatility,ticker,exercise_style
23/5/2012,19/1/2013,P,645000,114.25,114.75,20,0.371325,AAPL,A
23/5/2012,19/1/2013,P,650000,117.7,118.15,1,0.370581,AAPL,A
23/5/2012,19/1/2013,P,655000,121.15,121.65,2,0.369869,AAPL,A
23/5/2012,19/1/2013,P,660000,124.7,125.15,0,0.369186,AAPL,A
23/5/2012,19/1/2013,P,665000,128.25,128.75,0,0.368533,AAPL,A
23/5/2012,19/1/2013,P,670000,131.7,132.4,0,0.36748,AAPL,A
23/5/2012,19/1/2013,P,675000,135.4,136.05,0,0.366903,AAPL,A
23/5/2012,19/1/2013,P,680000,139.3,139.85,0,0.36712,AAPL,A
23/5/2012,19/1/2013,P,685000,142.9,143.55,0,0.365919,AAPL,A
23/5/2012,19/1/2013,P,690000,146.65,147.35,54,0.365227,AAPL,A
23/5/2012,19/1/2013,P,695000,150.55,151.25,22,0.365064,AAPL,A
23/5/2012,19/1/2013,P,700000,154.55,155.2,5,0.365144,AAPL,A
23/5/2012,19/1/2013,P,705000,158.35,159.1,79,0.364203,AAPL,A
23/5/2012,19/1/2013,P,710000,162.3,163.25,0,0.364309,AAPL,A
23/5/2012,19/1/2013,P,715000,166.3,167.25,27,0.363883,AAPL,A
23/5/2012,19/1/2013,P,720000,170.4,171.3,9,0.363725,AAPL,A
23/5/2012,19/1/2013,P,725000,174.4,175.35,0,0.36302,AAPL,A
23/5/2012,19/1/2013,P,730000,178.5,179.45,0,0.36261,AAPL,A
23/5/2012,19/1/2013,P,735000,182.6,183.6,0,0.362158,AAPL,A
23/5/2012,19/1/2013,P,740000,186.2,187.8,0,0.35988,AAPL,A
23/5/2012,19/1/2013,P,745000,190.6,192.05,0,0.360407,AAPL,A
23/5/2012,19/1/2013,P,750000,195.25,196.3,10,0.361677,AAPL,A
23/5/2012,19/1/2013,P,755000,199.25,201.45,0,0.363733,AAPL,A
23/5/2012,19/1/2013,P,760000,203.85,205.5,0,0.363751,AAPL,A
23/5/2012,19/1/2013,P,765000,207.85,209.85,0,0.362411,AAPL,A
23/5/2012,19/1/2013,P,770000,212.25,213.85,0,0.361037,AAPL,A
23/5/2012,19/1/2013,P,775000,216.95,218.4,0,0.362883,AAPL,A
23/5/2012,19/1/2013,P,780000,221.35,222.7,15,0.362331,AAPL,A
23/5/2012,19/1/2013,P,785000,225.3,227.6,0,0.362206,AAPL,A
23/5/2012,19/1/2013,P,790000,230,231.75,0,0.361888,AAPL,A
23/5/2012,19/1/2013,P,795000,234.75,236.55,0,0.364478,AAPL,A
23/5/2012,19/1/2013,P,800000,239.5,240.95,0,0.365193,AAPL,A
23/5/2012,19/1/2013,P,805000,243.65,245.4,0,0.363235,AAPL,A
23/5/2012,19/1/2013,P,810000,248.5,250.4,0,0.366893,AAPL,A
23/5/2012,19/1/2013,P,815000,252.85,254.8,0,0.36527,AAPL,A
23/5/2012,19/1/2013,P,820000,257.3,259.3,0,0.364374,AAPL,A
23/5/2012,19/1/2013,P,825000,261.95,263.9,0,0.364794,AAPL,A
23/5/2012,19/1/2013,P,830000,266.85,268.6,0,0.366869,AAPL,A
23/5/2012,19/1/2013,P,835000,271.5,273.25,0,0.367302,AAPL,A
23/5/2012,19/1/2013,P,840000,276.2,277.95,0,0.36813,AAPL,A
23/5/2012,19/1/2013,P,845000,281,282.7,0,0.369649,AAPL,A
23/5/2012,19/1/2013,P,850000,285.75,287.4,1,0.370519,AAPL,A
23/5/2012,19/1/2013,P,855000,290.45,292.1,0,0.370991,AAPL,A
23/5/2012,19/1/2013,P,860000,295.2,296.85,16,0.371912,AAPL,A
23/5/2012,19/1/2013,P,865000,300.05,301.6,0,0.373309,AAPL,A
23/5/2012,19/1/2013,P,870000,304.4,306.35,0,0.371579,AAPL,A
23/5/2012,19/1/2013,P,875000,309.55,311.1,5,0.37462,AAPL,A
23/5/2012,19/1/2013,P,880000,314.2,315.9,0,0.374792,AAPL,A
23/5/2012,19/1/2013,P,885000,318.95,320.7,0,0.375478,AAPL,A
23/5/2012,19/1/2013,P,890000,323.85,325.65,0,0.378032,AAPL,A
23/5/2012,19/1/2013,P,895000,328.3,330.3,0,0.375482,AAPL,A
23/5/2012,19/1/2013,P,900000,333.7,335.15,0,0.380639,AAPL,A
23/5/2012,19/1/2013,P,910000,342.95,344.95,0,0.38077,AAPL,A
23/5/2012,19/1/2013,P,920000,352.75,354.6,0,0.383372,AAPL,A
23/5/2012,19/1/2013,P,930000,362.35,364.35,0,0.384918,AAPL,A
23/5/2012,19/1/2013,P,940000,372.4,374.05,0,0.38931,AAPL,A
23/5/2012,19/1/2013,P,950000,382.05,383.85,0,0.391064,AAPL,A
23/5/2012,19/1/2013,P,960000,391.45,393.6,0,0.389825,AAPL,A
23/5/2012,18/1/2014,C,215000,355.65,358.75,25,,AAPL,A
23/5/2012,18/1/2014,C,220000,350.8,354.25,0,,AAPL,A
23/5/2012,18/1/2014,C,225000,346.25,349.15,50,,AAPL,A
23/5/2012,18/1/2014,C,230000,341.45,345.05,0,0.292036,AAPL,A
23/5/2012,18/1/2014,C,235000,336.75,339.95,0,0.290567,AAPL,A
23/5/2012,18/1/2014,C,240000,332.25,335.65,0,0.321183,AAPL,A
23/5/2012,18/1/2014,C,245000,327.65,330.9,0,0.326808,AAPL,A
23/5/2012,18/1/2014,C,250000,323.1,326.3,1,0.334009,AAPL,A
23/5/2012,18/1/2014,C,255000,318.55,321.65,0,0.338079,AAPL,A
23/5/2012,18/1/2014,C,260000,314.1,317.45,0,0.347935,AAPL,A
23/5/2012,18/1/2014,C,265000,309.7,313.2,1,0.355038,AAPL,A
23/5/2012,18/1/2014,C,270000,305.3,308.75,0,0.358277,AAPL,A
23/5/2012,18/1/2014,C,275000,300.95,304.15,0,0.359579,AAPL,A
23/5/2012,18/1/2014,C,280000,296.6,299.6,1,0.360611,AAPL,A
23/5/2012,18/1/2014,C,290000,288,291.1,0,0.365937,AAPL,A
23/5/2012,18/1/2014,C,300000,279.6,282.95,10,0.371707,AAPL,A
23/5/2012,18/1/2014,C,310000,271.3,274.7,0,0.374595,AAPL,A
23/5/2012,18/1/2014,C,320000,263.15,266.6,1,0.376902,AAPL,A
23/5/2012,18/1/2014,C,330000,255.15,258.3,0,0.377173,AAPL,A
23/5/2012,18/1/2014,C,340000,247.3,250.8,2,0.379948,AAPL,A
23/5/2012,18/1/2014,C,350000,239.55,241,21,0.372587,AAPL,A
23/5/2012,18/1/2014,C,360000,232.05,235.5,0,0.381281,AAPL,A
23/5/2012,18/1/2014,C,370000,224.6,228,4,0.381179,AAPL,A
23/5/2012,18/1/2014,C,380000,217.35,220.9,13,0.381858,AAPL,A
23/5/2012,18/1/2014,C,390000,210.25,213.5,10,0.381004,AAPL,A
23/5/2012,18/1/2014,C,400000,203.35,205.8,43,0.378978,AAPL,A
23/5/2012,18/1/2014,C,410000,196.5,199.9,0,0.38111,AAPL,A
23/5/2012,18/1/2014,C,420000,189.95,193.25,3,0.380992,AAPL,A
23/5/2012,18/1/2014,C,430000,183.4,186.75,15,0.380394,AAPL,A
23/5/2012,18/1/2014,C,440000,177.05,180.45,0,0.379958,AAPL,A
23/5/2012,18/1/2014,C,450000,173,174.1,7,0.383841,AAPL,A
23/5/2012,18/1/2014,C,460000,164.9,168.15,0,0.378717,AAPL,A
23/5/2012,18/1/2014,C,470000,158.95,162.3,0,0.377961,AAPL,A
23/5/2012,18/1/2014,C,480000,153.5,156.55,0,0.377801,AAPL,A
23/5/2012,18/1/2014,C,490000,148,150.85,10,0.376976,AAPL,A
23/5/2012,18/1/2014,C,500000,142.65,145.65,23,0.376809,AAPL,A
23/5/2012,18/1/2014,C,510000,137,140.15,3,0.374854,AAPL,A
23/5/2012,18/1/2014,C,520000,132,134.95,22,0.374171,AAPL,A
23/5/2012,18/1/2014,C,525000,129.45,132.4,5,0.373619,AAPL,A
23/5/2012,18/1/2014,C,530000,127.65,129.95,1,0.374514,AAPL,A
23/5/2012,18/1/2014,C,535000,124.85,127.5,0,0.373405,AAPL,A
23/5/2012,18/1/2014,C,540000,122.3,125.1,0,0.372721,AAPL,A
23/5/2012,18/1/2014,C,545000,120.05,122.8,10,0.372634,AAPL,A
23/5/2012,18/1/2014,C,550000,117.85,120.1,69,0.371778,AAPL,A
23/5/2012,18/1/2014,C,555000,115.7,118.3,27,0.372504,AAPL,A
23/5/2012,18/1/2014,C,560000,113.45,116,58,0.372019,AAPL,A
23/5/2012,18/1/2014,C,565000,111.15,113.65,0,0.371234,AAPL,A
23/5/2012,18/1/2014,C,570000,109,111.45,6,0.370864,AAPL,A
23/5/2012,18/1/2014,C,575000,106.9,109.35,0,0.370639,AAPL,A
23/5/2012,18/1/2014,C,580000,104.8,106.95,18,0.369772,AAPL,A
23/5/2012,18/1/2014,C,585000,102.7,105.1,0,0.369751,AAPL,A
23/5/2012,18/1/2014,C,590000,100.65,103,1,0.369265,AAPL,A
23/5/2012,18/1/2014,C,595000,98.5,101.05,0,0.36875,AAPL,A
23/5/2012,18/1/2014,C,600000,96.45,99.05,99,0.368207,AAPL,A
23/5/2012,18/1/2014,C,605000,94.75,97.1,0,0.368241,AAPL,A
23/5/2012,18/1/2014,C,610000,92.6,95.05,32,0.367215,AAPL,A
23/5/2012,18/1/2014,C,615000,91.1,93.35,0,0.367798,AAPL,A
23/5/2012,18/1/2014,C,620000,89.35,91.4,10,0.367414,AAPL,A
23/5/2012,18/1/2014,C,625000,87.5,89.55,0,0.366925,AAPL,A
23/5/2012,18/1/2014,C,630000,85.7,87.85,57,0.366676,AAPL,A
23/5/2012,18/1/2014,C,635000,84,86,0,0.366239,AAPL,A
23/5/2012,18/1/2014,C,640000,82.25,84.2,9,0.365701,AAPL,A
23/5/2012,18/1/2014,C,645000,80.5,82.5,0,0.365233,AAPL,A
23/5/2012,18/1/2014,C,650000,78.85,80.25,37,0.363896,AAPL,A
23/5/2012,18/1/2014,C,655000,77.25,79.15,1,0.364509,AAPL,A
23/5/2012,18/1/2014,C,660000,75.65,77.55,0,0.364169,AAPL,A
23/5/2012,18/1/2014,C,665000,74.05,76.1,0,0.363988,AAPL,A
23/5/2012,18/1/2014,C,670000,72.45,74.3,23,0.363111,AAPL,A
23/5/2012,18/1/2014,C,675000,70.95,72.95,20,0.363082,AAPL,A
23/5/2012,18/1/2014,C,680000,69.45,71.4,1,0.362619,AAPL,A
23/5/2012,18/1/2014,C,685000,68,69.7,3,0.361893,AAPL,A
23/5/2012,18/1/2014,C,690000,66.5,68.6,13,0.362027,AAPL,A
23/5/2012,18/1/2014,C,695000,65.15,67.1,0,0.361644,AAPL,A
23/5/2012,18/1/2014,C,700000,63.75,65.3,214,0.360565,AAPL,A
23/5/2012,18/1/2014,C,705000,62.35,64.4,15,0.360964,AAPL,A
23/5/2012,18/1/2014,C,710000,61,62.95,0,0.360407,AAPL,A
23/5/2012,18/1/2014,C,715000,59.7,61.75,0,0.360289,AAPL,A
23/5/2012,18/1/2014,C,720000,58.4,60.4,16,0.359823,AAPL,A
23/5/2012,18/1/2014,C,725000,57.15,58.95,0,0.359181,AAPL,A
23/5/2012,18/1/2014,C,730000,56,57.8,2,0.359163,AAPL,A
23/5/2012,18/1/2014,C,735000,54.65,56.5,0,0.358439,AAPL,A
23/5/2012,18/1/2014,C,740000,53.45,55.4,0,0.358258,AAPL,A
23/5/2012,18/1/2014,C,745000,52.3,54.15,0,0.357817,AAPL,A
23/5/2012,18/1/2014,C,750000,51.15,53,86,0.357478,AAPL,A
23/5/2012,18/1/2014,C,755000,50,51.9,4,0.357151,AAPL,A
23/5/2012,18/1/2014,C,760000,48.9,50.75,0,0.356748,AAPL,A
23/5/2012,18/1/2014,C,765000,47.8,49.65,0,0.356359,AAPL,A
23/5/2012,18/1/2014,C,770000,46.75,48.55,0,0.355986,AAPL,A
23/5/2012,18/1/2014,C,775000,45.7,47.45,0,0.355536,AAPL,A
23/5/2012,18/1/2014,C,780000,44.7,46.5,2,0.355384,AAPL,A
23/5/2012,18/1/2014,C,785000,43.7,45.5,11,0.355063,AAPL,A
23/5/2012,18/1/2014,C,790000,42.7,44.5,0,0.354667,AAPL,A
23/5/2012,18/1/2014,C,795000,41.75,43.4,1,0.3541,AAPL,A
23/5/2012,18/1/2014,C,800000,40.9,42.75,41,0.354516,AAPL,A
23/5/2012,18/1/2014,C,805000,39.85,41.45,1,0.35322,AAPL,A
23/5/2012,18/1/2014,C,810000,38.95,40.65,0,0.35311,AAPL,A
23/5/2012,18/1/2014,C,815000,38.1,39.7,0,0.352737,AAPL,A
23/5/2012,18/1/2014,C,820000,37.2,39,0,0.352691,AAPL,A
23/5/2012,18/1/2014,C,825000,36.35,38.05,30,0.352182,AAPL,A
23/5/2012,18/1/2014,C,830000,35.5,37.25,0,0.351906,AAPL,A
23/5/2012,18/1/2014,C,835000,34.7,36.4,0,0.351565,AAPL,A
23/5/2012,18/1/2014,C,840000,33.9,35.6,0,0.351259,AAPL,A
23/5/2012,18/1/2014,C,845000,33.15,34.75,10,0.350887,AAPL,A
23/5/2012,18/1/2014,C,850000,32.35,33.5,2,0.349507,AAPL,A
23/5/2012,18/1/2014,C,855000,31.6,33.3,0,0.350362,AAPL,A
23/5/2012,18/1/2014,C,860000,30.9,32.65,0,0.35032,AAPL,A
23/5/2012,18/1/2014,C,865000,30.15,31.85,1,0.349789,AAPL,A
23/5/2012,18/1/2014,C,870000,29.45,31.05,0,0.349296,AAPL,A
23/5/2012,18/1/2014,C,875000,28.75,30.2,0,0.348626,AAPL,A
23/5/2012,18/1/2014,C,880000,28.1,29.65,0,0.34866,AAPL,A
23/5/2012,18/1/2014,C,885000,27.45,29,0,0.348415,AAPL,A
23/5/2012,18/1/2014,C,890000,26.8,28.55,0,0.34856,AAPL,A
23/5/2012,18/1/2014,C,900000,25.55,27,84,0.347316,AAPL,A
23/5/2012,18/1/2014,C,910000,24.35,25.75,0,0.346627,AAPL,A
23/5/2012,18/1/2014,C,920000,23.2,24.55,10,0.345934,AAPL,A
23/5/2012,18/1/2014,C,930000,22.1,23.75,1,0.346103,AAPL,A
23/5/2012,18/1/2014,C,940000,21.1,22.5,0,0.345189,AAPL,A
23/5/2012,18/1/2014,C,950000,20.1,21.2,1,0.343896,AAPL,A
23/5/2012,18/1/2014,C,960000,19.25,20,136,0.343,AAPL,A
23/5/2012,18/1/2014,P,215000,6.35,7.3,9,0.517559,AAPL,A
23/5/2012,18/1/2014,P,220000,6.75,8,0,0.516054,AAPL,A
23/5/2012,18/1/2014,P,225000,7.15,8.65,0,0.513748,AAPL,A
23/5/2012,18/1/2014,P,230000,7.55,9.85,0,0.515267,AAPL,A
23/5/2012,18/1/2014,P,235000,8,10.2,10,0.510415,AAPL,A
23/5/2012,18/1/2014,P,240000,8.65,10.35,0,0.505478,AAPL,A
23/5/2012,18/1/2014,P,245000,9.15,10.65,0,0.50047,AAPL,A
23/5/2012,18/1/2014,P,250000,9.8,10.95,0,0.496359,AAPL,A
23/5/2012,18/1/2014,P,255000,10.5,12.1,0,0.497636,AAPL,A
23/5/2012,18/1/2014,P,260000,11.05,12.6,0,0.493699,AAPL,A
23/5/2012,18/1/2014,P,265000,11.7,13.45,0,0.492184,AAPL,A
23/5/2012,18/1/2014,P,270000,12.55,13.7,0,0.488221,AAPL,A
23/5/2012,18/1/2014,P,275000,13.25,14.35,0,0.485462,AAPL,A
23/5/2012,18/1/2014,P,280000,13.7,15.1,2,0.481758,AAPL,A
23/5/2012,18/1/2014,P,290000,15.6,17.55,3,0.483164,AAPL,A
23/5/2012,18/1/2014,P,300000,17.1,18,139,0.4725,AAPL,A
23/5/2012,18/1/2014,P,310000,19.15,20.5,0,0.472538,AAPL,A
23/5/2012,18/1/2014,P,320000,21.4,22,18,0.468266,AAPL,A
23/5/2012,18/1/2014,P,330000,23.25,24.45,1,0.465304,AAPL,A
23/5/2012,18/1/2014,P,340000,25.5,27.05,0,0.46342,AAPL,A
23/5/2012,18/1/2014,P,350000,27.65,28.5,47,0.456589,AAPL,A
23/5/2012,18/1/2014,P,360000,30.35,31.95,2,0.457361,AAPL,A
23/5/2012,18/1/2014,P,370000,32.95,34.55,0,0.454282,AAPL,A
23/5/2012,18/1/2014,P,380000,35.5,37.05,0,0.450119,AAPL,A
23/5/2012,18/1/2014,P,390000,38.4,39.9,0,0.447293,AAPL,A
23/5/2012,18/1/2014,P,400000,41.45,43.45,35,0.446055,AAPL,A
23/5/2012,18/1/2014,P,410000,44.65,46.7,11,0.443729,AAPL,A
23/5/2012,18/1/2014,P,420000,47.95,50.15,11,0.441519,AAPL,A
23/5/2012,18/1/2014,P,430000,51.45,53.7,0,0.439396,AAPL,A
23/5/2012,18/1/2014,P,440000,55.15,57.25,1,0.437131,AAPL,A
23/5/2012,18/1/2014,P,450000,59.3,61,4,0.435745,AAPL,A
23/5/2012,18/1/2014,P,460000,62.85,64.9,0,0.432816,AAPL,A
23/5/2012,18/1/2014,P,470000,66.85,69.2,15,0.431178,AAPL,A
23/5/2012,18/1/2014,P,480000,71.1,73.5,7,0.429518,AAPL,A
23/5/2012,18/1/2014,P,490000,75.5,77.9,6,0.427811,AAPL,A
23/5/2012,18/1/2014,P,500000,80,82.45,23,0.426079,AAPL,A
23/5/2012,18/1/2014,P,510000,84.85,86.45,15,0.423464,AAPL,A
23/5/2012,18/1/2014,P,520000,89.55,92,7,0.42307,AAPL,A
23/5/2012,18/1/2014,P,525000,91.9,94.55,0,0.422259,AAPL,A
23/5/2012,18/1/2014,P,530000,94.5,97,15,0.421606,AAPL,A
23/5/2012,18/1/2014,P,535000,96.9,99.5,0,0.420556,AAPL,A
23/5/2012,18/1/2014,P,540000,99.5,102.2,0,0.420125,AAPL,A
23/5/2012,18/1/2014,P,545000,102.1,104.8,0,0.419396,AAPL,A
23/5/2012,18/1/2014,P,550000,104.7,107.35,14,0.418461,AAPL,A
23/5/2012,18/1/2014,P,555000,107.5,110.15,0,0.418233,AAPL,A
23/5/2012,18/1/2014,P,560000,110.05,112.6,16,0.416808,AAPL,A
23/5/2012,18/1/2014,P,565000,112.8,115.65,0,0.41672,AAPL,A
23/5/2012,18/1/2014,P,570000,115.6,117.9,10,0.415187,AAPL,A
23/5/2012,18/1/2014,P,575000,118.35,121.15,11,0.415242,AAPL,A
23/5/2012,18/1/2014,P,580000,121.2,124.1,0,0.414827,AAPL,A
23/5/2012,18/1/2014,P,585000,124.1,127,0,0.414311,AAPL,A
23/5/2012,18/1/2014,P,590000,126.95,129.5,0,0.41291,AAPL,A
23/5/2012,18/1/2014,P,595000,129.9,131.75,0,0.411153,AAPL,A
23/5/2012,18/1/2014,P,600000,132.85,134.55,10,0.41025,AAPL,A
23/5/2012,18/1/2014,P,605000,135.9,137.85,0,0.410286,AAPL,A
23/5/2012,18/1/2014,P,610000,138.9,141.85,1,0.411341,AAPL,A
23/5/2012,18/1/2014,P,615000,141.95,144.25,1,0.409616,AAPL,A
23/5/2012,18/1/2014,P,620000,145.1,147.35,1,0.409178,AAPL,A
23/5/2012,18/1/2014,P,625000,148.2,150.15,0,0.408042,AAPL,A
23/5/2012,18/1/2014,P,630000,151.3,153.8,2,0.40827,AAPL,A
23/5/2012,18/1/2014,P,635000,154.5,157.6,0,0.40884,AAPL,A
23/5/2012,18/1/2014,P,640000,157.75,160.45,0,0.407775,AAPL,A
23/5/2012,18/1/2014,P,645000,161,163.55,0,0.40705,AAPL,A
23/5/2012,18/1/2014,P,650000,164.25,167.45,32,0.407605,AAPL,A
23/5/2012,18/1/2014,P,655000,167.55,171,0,0.407554,AAPL,A
23/5/2012,18/1/2014,P,660000,170.9,174.1,1,0.40673,AAPL,A
23/5/2012,18/1/2014,P,665000,174,177.75,0,0.406325,AAPL,A
23/5/2012,18/1/2014,P,670000,177.65,180.9,0,0.405923,AAPL,A
23/5/2012,18/1/2014,P,675000,180.9,184.6,0,0.405692,AAPL,A
23/5/2012,18/1/2014,P,680000,184.3,188,0,0.405119,AAPL,A
23/5/2012,18/1/2014,P,685000,187.6,191.5,0,0.404467,AAPL,A
23/5/2012,18/1/2014,P,690000,191.55,194.8,0,0.4045,AAPL,A
23/5/2012,18/1/2014,P,695000,194.75,198.55,0,0.403941,AAPL,A
23/5/2012,18/1/2014,P,700000,198.35,202,55,0.403476,AAPL,A
23/5/2012,18/1/2014,P,705000,201.85,205.7,0,0.403195,AAPL,A
23/5/2012,18/1/2014,P,710000,205.7,209.05,0,0.402828,AAPL,A
23/5/2012,18/1/2014,P,715000,209.1,212.95,0,0.402559,AAPL,A
23/5/2012,18/1/2014,P,720000,212.75,216.6,0,0.402218,AAPL,A
23/5/2012,18/1/2014,P,725000,216.5,220.3,0,0.402067,AAPL,A
23/5/2012,18/1/2014,P,730000,220.25,223.95,0,0.401756,AAPL,A
23/5/2012,18/1/2014,P,735000,223.95,227.7,0,0.401453,AAPL,A
23/5/2012,18/1/2014,P,740000,227.65,231.25,0,0.400719,AAPL,A
23/5/2012,18/1/2014,P,745000,231.4,235.2,0,0.400704,AAPL,A
23/5/2012,18/1/2014,P,750000,235.2,238.85,1,0.400171,AAPL,A
23/5/2012,18/1/2014,P,755000,239.05,242.9,0,0.400369,AAPL,A
23/5/2012,18/1/2014,P,760000,243.05,246.7,0,0.40032,AAPL,A
23/5/2012,18/1/2014,P,765000,246.85,250.45,0,0.399755,AAPL,A
23/5/2012,18/1/2014,P,770000,250.65,254.5,0,0.399655,AAPL,A
23/5/2012,18/1/2014,P,775000,254.55,258.25,0,0.399132,AAPL,A
23/5/2012,18/1/2014,P,780000,258.5,262.35,0,0.399274,AAPL,A
23/5/2012,18/1/2014,P,785000,262.55,266.2,0,0.399072,AAPL,A
23/5/2012,18/1/2014,P,790000,266.3,270.15,0,0.398443,AAPL,A
23/5/2012,18/1/2014,P,795000,270.4,274.05,0,0.398297,AAPL,A
23/5/2012,18/1/2014,P,800000,274.35,278.1,0,0.398086,AAPL,A
23/5/2012,18/1/2014,P,805000,278.25,282.15,0,0.397716,AAPL,A
23/5/2012,18/1/2014,P,810000,282.5,286.3,0,0.398121,AAPL,A
23/5/2012,18/1/2014,P,815000,286.55,290.35,0,0.397899,AAPL,A
23/5/2012,18/1/2014,P,820000,290.4,294.45,0,0.397335,AAPL,A
23/5/2012,18/1/2014,P,825000,294.85,298.5,0,0.397756,AAPL,A
23/5/2012,18/1/2014,P,830000,298.85,302.6,0,0.397353,AAPL,A
23/5/2012,18/1/2014,P,835000,303.05,306.85,0,0.397571,AAPL,A
23/5/2012,18/1/2014,P,840000,307.2,310.8,0,0.397046,AAPL,A
23/5/2012,18/1/2014,P,845000,311.3,315.05,0,0.39695,AAPL,A
23/5/2012,18/1/2014,P,850000,315.55,319.1,0,0.396695,AAPL,A
23/5/2012,18/1/2014,P,855000,319.8,323.4,0,0.396882,AAPL,A
23/5/2012,18/1/2014,P,860000,323.9,327.8,0,0.39692,AAPL,A
23/5/2012,18/1/2014,P,865000,328.25,331.8,0,0.3966,AAPL,A
23/5/2012,18/1/2014,P,870000,332.45,336.15,0,0.396622,AAPL,A
23/5/2012,18/1/2014,P,875000,336.3,340.3,0,0.395469,AAPL,A
23/5/2012,18/1/2014,P,880000,341.05,344.8,0,0.396824,AAPL,A
23/5/2012,18/1/2014,P,885000,345.2,348.95,0,0.396183,AAPL,A
23/5/2012,18/1/2014,P,890000,349.4,353.25,0,0.395898,AAPL,A
23/5/2012,18/1/2014,P,900000,358.15,361.85,0,0.395893,AAPL,A
23/5/2012,18/1/2014,P,910000,366.7,370.7,0,0.395784,AAPL,A
23/5/2012,18/1/2014,P,920000,375.9,379.45,0,0.396663,AAPL,A
23/5/2012,18/1/2014,P,930000,384.65,388.2,0,0.396379,AAPL,A
23/5/2012,18/1/2014,P,940000,393.3,397.25,0,0.396346,AAPL,A
23/5/2012,18/1/2014,P,950000,402.3,406.05,0,0.396358,AAPL,A
23/5/2012,18/1/2014,P,960000,411.55,414.9,0,0.39689,AAPL,A
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
